"UniqueID","UniversalPublicationId","BulkOrigin","BulkUniqueId","DirectoryName","Address1","PostCode","City","Province","Country"
"2006243749","USNJ100190072","DBUSA","1113254388954311132543889543","Java City Cherry Hill Public","1100 Kings Hwy N","08034","Cherry Hill","NJ","USA"
"2027299758","USME100109399","DBUSA","1114001451791811140014517918","Gsi","114 Shore Rd","04679","Southwest Harbor","ME","USA"
"2009693792","USNY100597446","DBUSA","1113255020017312438244133695","David Ziff Cooking","184 E 93rd St","10128","New York","NY","USA"
"2010882191","USMI100307448","DBUSA","1113255198411212438251253880","Ridge & Kramer Auto Parts","3460 Gull Rd","49048","Kalamazoo","MI","USA"
"2020559137","USNJ100566223","DBUSA","1114001079482611140010794826","TV Repairs R Us We Dont Repair Broken Screens","","08054","Mount Laurel","NJ","USA"
"2023943525","USAL100231418","DBUSA","1114001294275011140012942750","Designer Millwork","185 Richman Dr","35952","Altoona","AL","USA"
"0281939929","USPA101038720","DnB","170828818","Sally Rennay Beauty Salon","105 N 3rd St","17901","Pottsville","PA","USA"
"2035690847","USOR101558507","DBUSA","1114002181079711140021810797","simon max hill casting","1121 N Loring St Ste 108","97227","Portland","OR","USA"
"0226199918","USWY100059547","DnB","115088807","Performance & Off Road Wyoming","103 Fremont Way","82520","Lander","WY","USA"
"0151879172","USNY101516177","DnB","040768061","Oval Tennis","25 Lovell St","10540","Lincolndale","NY","USA"
"2010841816","USMI100306829","DBUSA","1113255399116512438247702168","Kingsley Lumber","311 S Brownson Ave","49649","Kingsley","MI","USA"
"2013857697","USOH100430050","DBUSA","1114000525272812450019610155","ABLE","408 9th St Sw","44707","Canton","OH","USA"
"2034958507","USPA101281409","DBUSA","1114002077706911140020777069","Imagine Further Collective","857 N Woodstock St","19130","Philadelphia","PA","USA"
"2030106040","USTX102197058","DBUSA","1114001675498411140016754984","Sweet rainbow cafe","4914 Luella Ave","77536","Deer Park","TX","USA"
"0215750905","USIN100546964","DnB","104639794","Associated Dealers Supply","1554 N County Road 0 Ew","46041","Frankfort","IN","USA"
"2031266876","USNC100769790","DBUSA","1114001733344711140017333447","A Cat In The Attic Treasures & Treats Antiques Towne Square","163 Wall St","28786","Waynesville","NC","USA"
"0712633154","USMD100080085","DnB","601522043","Styles","3863 Branch Ave","20748","Temple Hills","MD","USA"
"0904151134","USMI100786441","DnB","793040023","Supercuts","401 Baldwin St","49428","Jenison","MI","USA"
"2007996056","USOR100113843","DBUSA","1113254643422112438210886302","John G Crawford Attorney at Law","2400 Sw 4th Ave","97201","Portland","OR","USA"
"2034198993","USNV100259447","DBUSA","1114002010772911140020107729","Myra Altamira","2620 Regatta Dr Ste 120","89128","Las Vegas","NV","USA"
"0150730711","USTX100329506","DnB","039619600","Cypress Plaza III","1610 W Park Ave","77630","Orange","TX","USA"
"2009167365","USMI100255931","DBUSA","1113255031102112438244721184","Eddie Bauer Outlet","12150 S Beyer Rd Ste 20","48415","Birch Run","MI","USA"
"2007243544","USGA100219151","DBUSA","1113254486380112438245130862","Faith Real Estate Service","181 Forest Pl","30281","Stockbridge","GA","USA"
"2006757268","USNE100046323","DBUSA","1113254440815412438252093035","S & J Enterprises","4661 S 174th Ave","68135","Omaha","NE","USA"
"2030949275","USKS100308793","DBUSA","1114001708862412450032271457","Shea Family Farm","2522 Rd 9","67743","Levant","KS","USA"
"2028723274","USOR101537022","DBUSA","1114001595396611140015953966","Foreign & Domestic Affairs Automotive Service","1040 Se Clinton St","97202","Portland","OR","USA"
"2015823035","USMO100300176","DBUSA","11132545271116155840335","Crystal City Public Works","130 Mississippi Ave","63019","Crystal City","MO","USA"
"0160799016","USCA103183855","DnB","049687905","City Lights Realty","14758 Whittier Blvd","90605","Whittier","CA","USA"
"2018425176","USCA102074239","DBUSA","1114000938839712450022021826","Perfectly Maid","5201 Great America Pkwy Ste 320","95054","Santa Clara","CA","USA"
"2011805640","USIN100207135","DBUSA","1113255422175012438245774073","Gemini Salon","2578 Charlestown Rd","47150","New Albany","IN","USA"
"2003633952","USCA102020095","DBUSA","1113255380484612438245720826","Garden Path Ministries","22731 Canyon Lake Dr S","92587","Menifee","CA","USA"
"0918835223","USCA101741285","DnB","807724112","DataTrace","4875 Viewridge Ave","92123","San Diego","CA","USA"
"2029138806","USCA101250695","DBUSA","1113255280069512450022319536","All Souls Catholic Church","315 Walnut Ave","94080","South San Francisco","CA","USA"
"2002900342","USOR100273511","DBUSA","1113254310712211132543107122","3Rs Construction","3629 Kashmir Way Se","97317","Salem","OR","USA"
"2023673582","USVT100031198","DBUSA","1113255518695312450030163245","Red Carpet Beauty Salon","16 Richard Ter","05403","South Burlington","VT","USA"
"2007553092","USMA100381558","DBUSA","1113254522300611132545223006","Greenfield Civil Defense","412 Main St","01301","Greenfield","MA","USA"
"2032728177","USCO101576385","DBUSA","1114001813614811140018136148","Ent Credit Union","243 N College Ave","80524","Fort Collins","CO","USA"
"2000385271","USOR100005585","DBUSA","1113254210059112438202992804","Philip Walter","4455 Ne Highway 20","97330","Corvallis","OR","USA"
"2034429602","USOH100033673","DBUSA","1113254360838412450037892776","County of Allen","3640 Spencerville Rd","45805","Lima","OH","USA"
"0979782826","USFL101751055","DnB","868671715","Fernando's Piano Service","11610 Shady Tree Pl","33624","Tampa","FL","USA"
"2026576777","USIA100123934","DBUSA","1114001421828911140014218289","China Cafe","5969 Merle Hay Rd Ste B","50131","Johnston","IA","USA"
"2013543650","USMO100399153","DBUSA","1114000560539212450019671389","Davis Trailers","2600 Nw Prairie View Rd Ste G","64079","Platte City","MO","USA"
"0192643651","USFL101935187","DnB","081532540","National Blu Logistics","1201 NW 3rd Ave","33136","Miami","FL","USA"
"0900389375","USNJ100245749","DnB","789278264","Revathi Viswanathan MD","122 Market St","07055","Passaic","NJ","USA"
"2023227455","USTX101500216","DBUSA","1114001285950611140012859506","BLEU DENTISTRY","3607 Oak Lawn Ave Ste 250","75219","Dallas","TX","USA"
"2027335159","USNY100216839","DAT_uberall","","","2799 112","11763","Medford","NY","USA"
"0120677052","USSC100353246","DnB","009565941","Harmony United Methodist Church","36 Harmony Rd","29692","Ware Shoals","SC","USA"
"2034384472","USIL100339563","DAT_uberall","","","3502 Maryville Road","62040","Granite City","IL","USA"
"2027973441","USNC100659359","DBUSA","1114001522845311140015228453","Roger A Johnson Realtor","813 Main Ave Sw","28602","Hickory","NC","USA"
"0185245651","USNE100181815","DnB","074134540","Body Shop","10000 California St","68114","Omaha","NE","USA"
"2028995526","USMN100406611","DBUSA","1114001628546311140016285463","Board & Batten","16275 Ipava Ave","55044","Lakeville","MN","USA"
"2031853552","USIN100244651","DBUSA","1113254278884812450023229667","Donatos Pizza","5835 Madison Ave","46227","Indianapolis","IN","USA"
"0211314509","USIN100448468","DnB","100203398","New Concept Homes","314 W South St","46714","Bluffton","IN","USA"
"2031781611","USGA100995946","DBUSA","1114001778413812450032579219","Mitchell Family Farm","717 Bethel Church Rd","31778","Pavo","GA","USA"
"2035471450","USNY101998172","DBUSA","1114002141887412450045050952","Prt Positive Reinforcement Trainers","2 Jo Ann Ct","12205","Albany","NY","USA"
"2001384779","USPA100862951","DBUSA","1113254224546111132542245461","United Anesthesia Service","130 S Bryn Mawr Ave","19010","Bryn Mawr","PA","USA"
"0241133993","USVA100775508","DnB","130022882","Rose's","US Rte 29 At 703","24531","Chatham","VA","USA"
"0173229956","USMA100668018","DnB","062118845","CSC Automobile Detailing","86 Washington St","01746","Holliston","MA","USA"
"2029661048","USRI100077382","DBUSA","1114001641620711140016416207","Anchor Point Early Learning Academy","104 Greenville Rd","02896","North Smithfield","RI","USA"
"2004194849","USIN100291474","DBUSA","1113255141052912438251876141","ServiceMaster Clean","1408 N Heidelbach Ave","47711","Evansville","IN","USA"
"2000738372","USWA100021331","DBUSA","1113254207277412438202953378","Whetstone, Jane M - Jane M Whetstone","1660 S Columbian Way","98108","Seattle","WA","USA"
"0722401312","USNY101485549","DnB","611290201","Manhattan Pressurized Walls In","29 Booth Rd","10918","Chester","NY","USA"
"2035869628","USNC100071612","DBUSA","1113254704246111132547042461","Lucia Chiropractic","3275 Robinhood Rd","27106","Winston Salem","NC","USA"
"0169013095","USIL100958701","DnB","057901984","Zio Brothers","2606 Bayberry CT","60435","Joliet","IL","USA"
"2022508247","USDC100077621","DBUSA","1114001232900911140012329009","Pearl St Club","33 Pearl St Sw","20024","Washington","DC","USA"
"0474839733","USIA100128068","DnB","363728622","Harper Gun Repair","1967 260th Ave","50213","Osceola","IA","USA"
"2008654005","USNV100068104","DBUSA","1113254758809612438243396160","Cleanroom Management Associates","415 Old Washoe Cir","89704","Washoe Valley","NV","USA"
"2001489734","USNJ100044993","DBUSA","1113254445581211132544455812","Imperial Construction","129 Renshaw Ave","07017","East Orange","NJ","USA"
"2010786130","USCA101862390","DBUSA","1113255380895712438252311665","Southwest Valve & Equipment","14081 Yorba St Ste 109","92780","Tustin","CA","USA"
"2009668565","USNJ100298132","DBUSA","1113255114243512438245549394","Fox Moulding","245 4th St Ste 5","07055","Passaic","NJ","USA"
"2028491469","USCA102564192","DBUSA","1114001585208212450031414721","Marc A Raj DO","3421 Villa Ln Ste 2b","94558","Napa","CA","USA"
"0136437339","USCA103320527","DnB","025326228","Merendero Tropical","4944 Slauson Ave","90270","Maywood","CA","USA"
"2010048515","USCA101120048","DBUSA","1113254992200412438252349221","Speedpress","2270 Camino Vida Roble Ste H","92011","Carlsbad","CA","USA"
"2033991084","USNY101968180","DBUSA","1114001891340211140018913402","Z & J New York 99 Cents Up Store","8034 Jamaica Ave","11421","Woodhaven","NY","USA"
"0151407271","USTX102042481","DnB","040296160","Kay Yos Clubhouse","2500 Miller Ave","76105","Fort Worth","TX","USA"
"2011662887","USDC100040967","DBUSA","1113400308331111134003083311","Shake Shack","40 Massachusetts Ave Ne","20002","Washington","DC","USA"
"2032149492","USFL102131708","DBUSA","1114001724640711140017246407","Extended Stay America","4360 Lakeland Park Dr","33809","Lakeland","FL","USA"
"2027967290","USIL100905676","DBUSA","1114001590898812450031435783","Kathya M Chartre MD","2077 N Clybourn Ave","60614","Chicago","IL","USA"
"2015596679","USCA101751379","DBUSA","1114000835315211140008353152","Jersey Mike's Subs","1213 State St Ste A","93101","Santa Barbara","CA","USA"
"2034145578","USKS100327036","DBUSA","1114001911073911140019110739","Mn Eye","9401 Nall Ave Ste 101","66207","Overland Park","KS","USA"
"2035682373","USNJ100195213","DBUSA","1114000513965612450042106839","Back In Time Auto Upholstery","9 Lippincott Ln","08060","Mount Holly","NJ","USA"
"0238083115","USNY101705745","DnB","126972004","Passage","365 Merrick Ave","11566","Merrick","NY","USA"
"2022462993","USFL101280395","DBUSA","1114000126896512450029353691","Sessums Law Group P.A","3014 W Palmira Ave Ste 202","33629","Tampa","FL","USA"
"2001599986","USFL100094869","DBUSA","1113254623461712438250760134","Professional Physical Therapy","1316 S Ridgewood Ave","32132","Edgewater","FL","USA"
"2031802218","USOH100965670","DBUSA","1114001789297512450032688054","Laing Family Farm","3201 Ayers Rd","43447","Millbury","OH","USA"
"2002715059","USNM100020890","DBUSA","1113254839125511132548391255","Rhythm of The Seasons Shiatsu & Reiki","1331 Maestas Rd","87571","Taos","NM","USA"
"2017819904","USSC100194899","DBUSA","1114000749749812450021910547","Brady R Thomas","1730 Jackson St","29812","Barnwell","SC","USA"
"2023893379","USFL100445409","DBUSA","1114000344854212450029890956","Mitta Primary Care","9401 Sw Highway 200 Ste 701","34481","Ocala","FL","USA"
"2034109728","USCO101598602","DBUSA","1114001921940411140019219404","Colorspray Media","810 Quail St Ste I","80215","Denver","CO","USA"
"0141494970","USNY101477041","DnB","030383859","Frank Tolisano","15 Model CT","11778","Rocky Point","NY","USA"
"0896372461","USVA100699024","DnB","785261350","Aaron's","3312 Williamson Rd NW","24012","Roanoke","VA","USA"
"2000037110","USWA100001277","DBUSA","1113254204292712438202910494","Danyel F Ryan","546 N 5th Ave","98382","Sequim","WA","USA"
"0131191137","USCA102696650","DnB","020080026","PayScan America","6537 Abbottswood Dr","90275","Rancho Palos Verdes","CA","USA"
"2015949668","USMA100213401","DBUSA","1113254769237879914960","Mccullough C Richard","5 N Meadows Rd Ste 7","02052","Medfield","MA","USA"
"2032737048","USAZ100552212","DBUSA","1114001836626511140018366265","North Vly Symphony Orchestra","16032 N 62nd Way","85254","Scottsdale","AZ","USA"
"2009988387","USNY100614812","DBUSA","1113255239181312450012890414","Self Reliance FCU","225 N 4th St","11757","Lindenhurst","NY","USA"
"2007319568","USME100037196","DBUSA","1113254559192411132545591924","Fairfield Center United Methodist","","04937","Fairfield","ME","USA"
"2012124654","USIN100212446","DBUSA","1113257878467811132578784678","Walmart - Bakery","16865 Clover Rd","46060","Noblesville","IN","USA"
"0168691216","USAZ100220588","DnB","057580105","Stax 3D","1497 E Baseline Rd","85233","Gilbert","AZ","USA"
"2016975550","USMA100413367","DBUSA","1114000875915612450021719461","Lerner, Lori B","150 S Huntington Ave","02130","Jamaica Plain","MA","USA"
"2034779074","USVT100005878","DBUSA","1113254719986912450036390871","Momentum Physical Therapy","78 Eastwood Dr","05403","South Burlington","VT","USA"
"2021184678","USUT100151547","DBUSA","1114001159970211140011599702","Weber State Credit Union","2388 N Washington Rd Blvd 400 E","84414","Ogden","UT","USA"
"2002169025","USGA100061038","DBUSA","1113254720420512438211898711","Dr Thien Le","5430 Jimmy Carter Blvd Ste 125","30093","Norcross","GA","USA"
"2008479846","USMO100303437","DBUSA","1113254820784511132548207845","H&R Block","443 S Kirkwood Rd","63122","Saint Louis","MO","USA"
"2023381643","USIA100047351","DBUSA","1113254357523612450029983239","Jaguar Alley","3911 Rockingham Rd","52802","Davenport","IA","USA"
"2032869662","USTX102353817","DBUSA","1114001833009612450033180071","Tex Mex Masonry","1440 County Road 150","78626","Georgetown","TX","USA"
"2033674051","USIN100544375","DBUSA","1114002023495411140020234954","Christian Fellowship Worship","2468 N State Road 39","46350","La Porte","IN","USA"
"0119819274","USVT100065060","DnB","008708163","Wellness Center","1734 Crawford Farm Rd","05855","Newport","VT","USA"
"2000170943","USPA100007436","DBUSA","1113254161215412438202297099","Kyra A Yurko","1200 S Cedar Crest Blvd","18103","Allentown","PA","USA"
"2034956288","USIL101220949","DBUSA","1114002066710011140020667100","Talcott Resolution Life Insurance Company","2 N La Salle St Ste 2500","60602","Chicago","IL","USA"
"2012943788","USCA101457897","DBUSA","1114000410935712450016201432","Foundation Laboratory","3008 Sillect Ave","93308","Bakersfield","CA","USA"
"2029835018","USSC100201305","DBUSA","1113254932407912450021947789","Lakewood Elementary","1675 Highway 396","29575","Myrtle Beach","SC","USA"
"2025304029","USAL100322962","DBUSA","1114001332046311140013320463","Area Sand & Gravel","","36104","Montgomery","AL","USA"
"2016830453","USGA100525262","DBUSA","1114000861982312450021586648","Vitkin, Michael, MD","601 Fleming St Ste E","30721","Dalton","GA","USA"
"0191627191","USIN100500689","DnB","080516080","36 Degrees","36 E Washington St","46204","Indianapolis","IN","USA"
"2032915880","USPA101235185","DBUSA","1114001841579412450033305772","Walton Iii George A Od","1875 Hempstead Rd","17601","Lancaster","PA","USA"
"2000404845","USGA100010287","DBUSA","1113254211758112438203019113","Sapp Danny","200 Perry House Rd","31750","Fitzgerald","GA","USA"
"2034492301","USOH101025651","DBUSA","1114002050822311140020508223","4725 Manufacturing Avenue","20525 Center Ridge Rd Ste 626","44116","Rocky River","OH","USA"
"0198124235","USCA102742928","DnB","087013124","Overland Parts","17955 Damian Way","93907","Salinas","CA","USA"
"2022366131","USMA100502565","DBUSA","1114001250632011140012506320","Cheap Thrills Tattoo","167 Chestnut St","01040","Holyoke","MA","USA"
"2007670877","USCA100859662","DBUSA","1113254504547112438253588428","Able Services","3300 W Macarthur Blvd","92704","Santa Ana","CA","USA"
"2034497863","USGA101081422","DBUSA","1114002069118411140020691184","3825 Norwich","3900 Newcastle St","31520","Brunswick","GA","USA"
"2009676847","USCA101079700","DBUSA","1113254926728612438246231038","Hair Clinic","27013 Langside Ave Ste B","91351","Canyon Country","CA","USA"
"2020715850","USWA100331571","DBUSA","1113256749853712440000364760","Cascade Center For Public Service & Leadership","4100 15th Ave S","98108","Seattle","WA","USA"
"2032514003","USTX102372350","DBUSA","1114001814224911140018142249","Traveltame","501 Congress Ave Ste 150","78701","Austin","TX","USA"
"2016842538","USDE100053096","DBUSA","1114000862541212450021591990","Phyllis O Eason","1213 Delaware Ave","19806","Wilmington","DE","USA"
"0233370728","USNC100818001","DnB","122259617","Action Auto Center","321 Washington St","27892","Williamston","NC","USA"
"0124776699","USCA103262904","DnB","013665588","Sunshine Air Tour","20695 S Wstn Ave","90501","Torrance","CA","USA"
"2001290501","USCA100152369","DBUSA","1113254481063511132544810635","Teaching Of The Inner Christ","773 Molino Ave","90804","Long Beach","CA","USA"
"0199028077","USCT100329101","DnB","087916966","James E Robson DDS","15 Chesterfield Rd","06333","East Lyme","CT","USA"
"2005472614","USTX100381280","DBUSA","1113255371750212438252804769","Sun Trax","4003 College Ave Ste 120","79549","Snyder","TX","USA"
"2021072657","USLA100282172","DBUSA","1114001133571811140011335718","Voodoo Rigging","10134 Florida Blvd","70815","Baton Rouge","LA","USA"
"0161137473","USNY101633056","DnB","050026362","locksmith manhattan","51 Greenwich Ave","10014","New York","NY","USA"
"2013331483","USMA100319753","DBUSA","1113256923281012438242292858","Blumberg Jeffrey B","711 Washington St","02111","Boston","MA","USA"
"2027230492","USFL101477899","DBUSA","1114001338373612450031031178","Walmart - Pharmacy","1940 Pat Thomas Pkwy","32351","Quincy","FL","USA"
"0979670951","USAZ100430479","DnB","868559840","Piano Excellence","5490 Brandis Way","86004","Flagstaff","AZ","USA"
"2032967209","USVA100749331","DBUSA","1114001889714112450033081633","Yetta4u","7663 King Eider Dr","23231","Henrico","VA","USA"
"0987439069","USFL101805082","DnB","876327958","Rich-Look Lawn Care","1937 Grey Falcon Cir SW","32962","Vero Beach","FL","USA"
